id,title,end,entity_group,score,start,word
3536,"Von Black Lives Matter bis Gorillas: Rassismus, Kapitalismus und Befreiung I",14.0,MISC,0.9959399700164795,4.0,Black Live
3536,"Von Black Lives Matter bis Gorillas: Rassismus, Kapitalismus und Befreiung I",20.0,MISC,0.9976946711540222,16.0,Matt
3536,"Von Black Lives Matter bis Gorillas: Rassismus, Kapitalismus und Befreiung I",30.0,LOC,0.6208699345588684,27.0,Gor
3536,"Von Black Lives Matter bis Gorillas: Rassismus, Kapitalismus und Befreiung I",35.0,MISC,0.5958184003829956,30.0,illas
3537,Alice Salomon würde sich im Grab umdrehen,13.0,PER,0.9999333620071411,0.0,Alice Salomon
3538,Griechenland/Türkei: Grenzen öffnen! Sichere Fluchtwege und Aufenthalt jetzt!,12.0,LOC,0.9998160004615784,0.0,Griechenland
3538,Griechenland/Türkei: Grenzen öffnen! Sichere Fluchtwege und Aufenthalt jetzt!,19.0,LOC,0.9996076822280884,13.0,Türkei
3539,Antisemitischer Angriff in München-Schwabing: Kein Friede mit dem deutschen Imperialismus!,44.0,LOC,0.9999383091926575,27.0,München-Schwabing
3539,Antisemitischer Angriff in München-Schwabing: Kein Friede mit dem deutschen Imperialismus!,75.0,MISC,0.9999831914901733,66.0,deutschen
3541,„Der Ausbeuter bist du!“: Arbeiterinnen in Peru gegen kapitalistische Ausbeutung und patriarchale Gewalt,47.0,LOC,0.999900221824646,43.0,Peru
3542,"Antisemitismus ist nicht importiert, er war immer da",6.0,MISC,0.7933055758476257,4.0,se
3543,"Donald Trump, wir bleiben alle!",12.0,PER,0.9979897737503052,0.0,Donald Trump
3544,Attentat in Nizza: Zwischen Dschihad und République en Marche,17.0,LOC,0.9999762773513794,12.0,Nizza
3544,Attentat in Nizza: Zwischen Dschihad und République en Marche,60.0,ORG,0.6146219372749329,41.0,République en March
3546,"Alles, was man über Sahra Wagenknechts „Linkskonservatismus“ wissen muss",37.0,PER,0.9999133944511414,20.0,Sahra Wagenknecht
3548,Charlotte Ruga: „Gerade die Frauen der Arbeiter*innenklasse stehen an vorderster Front im Kampf gegen die Pandemie“,14.0,PER,0.9999259114265442,0.0,Charlotte Ruga
3549,Repression gegen Migrant:innen aus Honduras: Biden setzt Trumps rassistische Migrationspolitik fort,43.0,LOC,0.9999605417251587,35.0,Honduras
3549,Repression gegen Migrant:innen aus Honduras: Biden setzt Trumps rassistische Migrationspolitik fort,50.0,PER,0.7021006941795349,45.0,Biden
3549,Repression gegen Migrant:innen aus Honduras: Biden setzt Trumps rassistische Migrationspolitik fort,62.0,PER,0.9976813793182373,57.0,Trump
3550,Tote im Ärmelkanal: Geflüchtetete werden erneut Opfer nationalstaatlicher Spannungen,18.0,LOC,0.9996339678764343,8.0,Ärmelkanal
3552,Eskalation der Gewalt gegen trans Menschen in Berlin,52.0,LOC,0.9999018907546997,46.0,Berlin
3553,Mord an Arkan: Es war Rassismus!,13.0,LOC,0.5762923359870911,8.0,Arkan
3554,#BoycottGorillas – Vereint kämpfen gegen Union Busting und Ausbeutung,16.0,ORG,0.9971493482589722,0.0,#BoycottGorillas
3555,"Der Fall Tareq Alaows: Fragen zu Repräsentation, Staat und Regierung",21.0,PER,0.9958678483963013,9.0,Tareq Alaows
3556,Gründe und Ziele der imperialistischen Offensive in Venezuela,61.0,LOC,0.9999618530273438,52.0,Venezuela
3557,"Das Europa des Kapitals, Widersprüche von rechts nach links und politische Fragmentierung",10.0,LOC,0.9983503818511963,4.0,Europa
3557,"Das Europa des Kapitals, Widersprüche von rechts nach links und politische Fragmentierung",22.0,MISC,0.5999902486801147,15.0,Kapital
3558,Das Rassismusproblem der LINKEN ist größer als Sahra Wagenknecht,31.0,ORG,0.9256590008735657,25.0,LINKEN
3558,Das Rassismusproblem der LINKEN ist größer als Sahra Wagenknecht,64.0,PER,0.9998997449874878,47.0,Sahra Wagenknecht
3559,DIE LINKE weicht ihr Wahlprogramm auf: Ein Vorgeschmack auf Grün-rot-rot,9.0,ORG,0.9691979885101318,0.0,DIE LINKE
3560,"Analyse: Union stürzt historisch ab, DIE LINKE bangt um Einzug",45.0,ORG,0.9993987083435059,41.0,LINK
3561,Neonazi-Strukturen in der NRW-Polizei. Kein #Einzelfall. Kein Vertrauen in den Staat.,5.0,MISC,0.7086748480796814,2.0,ona
3561,Neonazi-Strukturen in der NRW-Polizei. Kein #Einzelfall. Kein Vertrauen in den Staat.,29.0,MISC,0.990190327167511,26.0,NRW
3562,10 Millionen Menschen in Deutschland dürfen nicht wählen: Was tun?,36.0,LOC,0.9965057373046875,25.0,Deutschland
3563,Andrea D’Atri beginnt ihre Vortragsreise durch Europa,13.0,PER,0.9998874664306641,0.0,Andrea D’Atri
3563,Andrea D’Atri beginnt ihre Vortragsreise durch Europa,53.0,LOC,0.9999358654022217,47.0,Europa
3564,#ZeroCovid und die Frage nach offenen Grenzen,10.0,MISC,0.9909882545471191,1.0,ZeroCovid
3566,Iran: Was bedeutet der massive Wahlboykott?,4.0,LOC,0.9997720122337341,0.0,Iran
3567,Gegen die Corona-Krise: Für eine sofortige Umstellung der Produktion zur Sicherung unserer Gesundheit!,17.0,MISC,0.8958024978637695,10.0,Corona-
3568,Es rettet uns kein Grün-­Rot-­Rot: Für eine unab­hängige revo­lutionäre Partei!,24.0,ORG,0.9514552354812622,19.0,Grün-
3568,Es rettet uns kein Grün-­Rot-­Rot: Für eine unab­hängige revo­lutionäre Partei!,29.0,ORG,0.9951230883598328,25.0,Rot-
3568,Es rettet uns kein Grün-­Rot-­Rot: Für eine unab­hängige revo­lutionäre Partei!,33.0,ORG,0.997454822063446,30.0,Rot
3569,#momobleibt: „Wir wollen eine Stimme für alle werden“,5.0,MISC,0.989512026309967,1.0,momo
3570,Berlin: Warum alle Linken den R2G-Koalitionsvertrag ablehnen sollten,6.0,LOC,0.9999561309814453,0.0,Berlin
3570,Berlin: Warum alle Linken den R2G-Koalitionsvertrag ablehnen sollten,34.0,MISC,0.985709547996521,30.0,R2G-
3571,#Hanau: Über die Anatomie des rechten Terrors und die antifaschistische Antwort,6.0,LOC,0.9682836532592773,0.0,#Hanau
3571,#Hanau: Über die Anatomie des rechten Terrors und die antifaschistische Antwort,60.0,MISC,0.6420237421989441,58.0,fa
3572,"Jens Spahn: verdient 15.311 Euro, findet 416 ausreichend",10.0,PER,0.9992524981498718,0.0,Jens Spahn
3573,120 Menschen diskutieren in München über eine neue weltweite Frauenbewegung,35.0,LOC,0.9999732971191406,28.0,München
3574,Grenzenlose Solidarität mit Arash Dosthossein,45.0,PER,0.9999268651008606,28.0,Arash Dosthossein
3575,Warum ein Bundesliga-Profi unter falschem Namen gespielt hat,21.0,MISC,0.7622835636138916,10.0,Bundesliga-
3576,(K)eine Alternative zum Europa des Kapitals,30.0,LOC,0.9980814456939697,24.0,Europa
3578,Pegida demonstriert an Hitler-Geburtstag. Versammlungsfreiheit für Rechte von Geflüchteten bleibt beschränkt,6.0,ORG,0.9999671578407288,0.0,Pegida
3578,Pegida demonstriert an Hitler-Geburtstag. Versammlungsfreiheit für Rechte von Geflüchteten bleibt beschränkt,32.0,MISC,0.8642418384552002,23.0,Hitler-Ge
3580,"Anasse Kazib: „Die Bourgeoisie stört es nicht, dass ich Marokkaner bin, sondern ein revolutionärer Marxist“",12.0,PER,0.9999535083770752,0.0,Anasse Kazib
3580,"Anasse Kazib: „Die Bourgeoisie stört es nicht, dass ich Marokkaner bin, sondern ein revolutionärer Marxist“",64.0,MISC,0.7381429672241211,56.0,Marokkan
3580,"Anasse Kazib: „Die Bourgeoisie stört es nicht, dass ich Marokkaner bin, sondern ein revolutionärer Marxist“",103.0,MISC,0.9993676543235779,99.0,Marx
3582,„We must fight back!“ – Große Gorillas-Demonstration am 16.11. gegen illegale Entlassungen und Union Busting,38.0,MISC,0.9996951222419739,30.0,Gorillas
3583,"Leiharbeit in der Fleischindustrie verboten – schön und gut, aber Tönnies muss trotzdem enteignet werden!",73.0,PER,0.9992961883544922,66.0,Tönnies
3585,1. Mai in Berlin: Nicht auf unserem Rücken! Gemeinsam gegen die Krise!,16.0,LOC,0.9999638795852661,10.0,Berlin
3591,"[Video] 1. Mai | 14 Länder, 6 Sprachen: Tausende verfolgten die große Kundgebung der Trotzkistischen Fraktion – Vierte Internationale",133.0,ORG,0.9959959387779236,112.0,Vierte Internationale
3592,Rechter Mordversuch in Kassel: Staatsanwaltschaft vernichtet Akten und Asservate,29.0,LOC,0.9999740719795227,23.0,Kassel
3593,#Coronarealität: Die prekäre Illusion des Neoliberalismus und die Ohnmacht des Postmodernismus,4.0,MISC,0.9447874426841736,1.0,Cor
3595,Das System Moria und der scheiternde Humanitarismus,16.0,MISC,0.9095256328582764,11.0,Moria
3596,"5 Jahre Kampf bei #Wombats – 5 große Lehren: Hostels denen, die drin arbeiten!",26.0,ORG,0.9994516372680664,18.0,#Wombats
3597,Die SPD will jetzt angeblich Geflüchtete aufnehmen – hat aber vor Kurzem noch dagegen gestimmt,7.0,ORG,0.9999783039093018,4.0,SPD
3598,"Antwort auf die FSI OSI: Wir verurteilen die Gleichsetzung von Palästina-Solidarität mit Antisemitismus, an der FU Berlin und überall!",23.0,ORG,0.986383318901062,16.0,FSI OSI
3598,"Antwort auf die FSI OSI: Wir verurteilen die Gleichsetzung von Palästina-Solidarität mit Antisemitismus, an der FU Berlin und überall!",72.0,MISC,0.9996466040611267,63.0,Palästina
3598,"Antwort auf die FSI OSI: Wir verurteilen die Gleichsetzung von Palästina-Solidarität mit Antisemitismus, an der FU Berlin und überall!",121.0,ORG,0.9999417662620544,112.0,FU Berlin
3599,Reform oder Revolution: Das kann auch die deutsche Linke aus dem Rauswurf der CCR aus der NPA lernen,50.0,MISC,0.9999785423278809,42.0,deutsche
3599,Reform oder Revolution: Das kann auch die deutsche Linke aus dem Rauswurf der CCR aus der NPA lernen,81.0,ORG,0.9999789595603943,78.0,CCR
3599,Reform oder Revolution: Das kann auch die deutsche Linke aus dem Rauswurf der CCR aus der NPA lernen,93.0,ORG,0.99997878074646,90.0,NPA
3600,"Spanien: „Das ist keine fortschrittliche Regierung, sondern die Regierung der fünften imperialistischen Macht Europas“",7.0,LOC,0.9999200105667114,0.0,Spanien
3600,"Spanien: „Das ist keine fortschrittliche Regierung, sondern die Regierung der fünften imperialistischen Macht Europas“",116.0,LOC,0.9998138546943665,110.0,Europa
3601,Solidarität mit Dan Kedem! Gegen antideutsche Angriffe auf linke Jüd:innen!,25.0,PER,0.9999690055847168,16.0,Dan Kedem
3601,Solidarität mit Dan Kedem! Gegen antideutsche Angriffe auf linke Jüd:innen!,45.0,MISC,0.9999295473098755,37.0,deutsche
3603,"Von Black Lives Matter bis Gorillas: Rassismus, Kapitalismus und Befreiung III",14.0,MISC,0.9975506067276001,4.0,Black Live
3603,"Von Black Lives Matter bis Gorillas: Rassismus, Kapitalismus und Befreiung III",22.0,MISC,0.8733280301094055,16.0,Matter
3603,"Von Black Lives Matter bis Gorillas: Rassismus, Kapitalismus und Befreiung III",30.0,LOC,0.5271247029304504,27.0,Gor
3603,"Von Black Lives Matter bis Gorillas: Rassismus, Kapitalismus und Befreiung III",35.0,MISC,0.6899204850196838,30.0,illas
3605,#ZeroCovid: Was sind die Aufgaben der Linken und der Arbeiter:innenklasse?,10.0,MISC,0.9311242699623108,1.0,ZeroCovid
3606,FFF und Seebrücke kandidieren für die Grünen – eine fatale Idee,3.0,ORG,0.9999251961708069,0.0,FFF
3606,FFF und Seebrücke kandidieren für die Grünen – eine fatale Idee,17.0,LOC,0.6481008529663086,8.0,Seebrücke
3606,FFF und Seebrücke kandidieren für die Grünen – eine fatale Idee,44.0,ORG,0.9999827742576599,38.0,Grünen
3607,Oskar Lafontaine im Schulterschluss mit Sarrazin: Alarmglocken für die Linkspartei?,16.0,PER,0.9999737739562988,0.0,Oskar Lafontaine
3607,Oskar Lafontaine im Schulterschluss mit Sarrazin: Alarmglocken für die Linkspartei?,48.0,PER,0.9992936253547668,40.0,Sarrazin
3609,Die Pandemie ist nicht vorbei: 174 CoVid-Erkrankungen unter Erntehelfer*innen,40.0,MISC,0.8577861785888672,35.0,CoVid
3611,Anasse Kazib: Ein Eisenbahner kandidiert zur französischen Präsidentschaftswahl,12.0,PER,0.9999823570251465,0.0,Anasse Kazib
3611,Anasse Kazib: Ein Eisenbahner kandidiert zur französischen Präsidentschaftswahl,56.0,MISC,0.9997631907463074,45.0,französisch
3612,Brexit: Die endlose Krise,6.0,MISC,0.9934586882591248,0.0,Brexit
3614,Das Desaster von Afghanistan und das Erbe von „Wir schaffen das“,28.0,LOC,0.9999656677246094,17.0,Afghanistan
3614,Das Desaster von Afghanistan und das Erbe von „Wir schaffen das“,50.0,MISC,0.5417577028274536,47.0,Wir
3615,Black Lives Matter Flügel bricht mit Demokratischer Partei,10.0,ORG,0.9604241251945496,0.0,Black Live
3615,Black Lives Matter Flügel bricht mit Demokratischer Partei,18.0,ORG,0.9677873849868774,12.0,Matter
3615,Black Lives Matter Flügel bricht mit Demokratischer Partei,58.0,ORG,0.9975722432136536,37.0,Demokratischer Partei
3616,Geschasste Samariter – „Gemeinnützige“ Goldnetz GmbH betreibt Union Busting,52.0,ORG,0.9999677538871765,39.0,Goldnetz GmbH
3616,Geschasste Samariter – „Gemeinnützige“ Goldnetz GmbH betreibt Union Busting,75.0,ORG,0.9991202354431152,62.0,Union Busting
3617,"Offenes Treffen in Berlin: Gemeinsam kämpfen, heißt gemeinsam siegen!",25.0,LOC,0.9999765157699585,19.0,Berlin
3618,#rosa2019: Luxemburgs Ideen in Zeiten des Rechtsrucks,9.0,MISC,0.6703999042510986,0.0,#rosa2019
3618,#rosa2019: Luxemburgs Ideen in Zeiten des Rechtsrucks,20.0,LOC,0.999853253364563,11.0,Luxemburg
3621,Stimmen des Protests Geflüchteter aus Sierra Leone in München,50.0,LOC,0.971846878528595,38.0,Sierra Leone
3621,Stimmen des Protests Geflüchteter aus Sierra Leone in München,61.0,LOC,0.9999736547470093,54.0,München
3622,"EU: Diktatur des Großkapitals, rassistischer Grenzposten und Folterkammer der Austeritätspolitik",2.0,ORG,0.9988847374916077,0.0,EU
3623,Perspektiven nach Hanau: Wie Millionen Menschen in den USA gegen Rassismus streikten,23.0,LOC,0.9999508857727051,18.0,Hanau
3623,Perspektiven nach Hanau: Wie Millionen Menschen in den USA gegen Rassismus streikten,58.0,LOC,0.999947190284729,55.0,USA
3625,20.000 bei kämpferischer Demo am 8. März in Berlin,50.0,LOC,0.9999252557754517,44.0,Berlin
3626,Wahlen zum StuPa an der FU Berlin:  Wählt die Antikapitalistische Liste 19 – organize:strike!,33.0,ORG,0.9999846816062927,24.0,FU Berlin
3627,[Dossier] 8. Mai: 75 Jahre Niederlage des deutschen Faschismus –  Wer kann heute den rechten Terror bezwingen?,51.0,MISC,0.9999728202819824,42.0,deutschen
3630,Frauentreffen mit Andrea D’Atri in Barcelona: „Die Arbeiterinnen können ihre Klasse im Kampf gegen die Krise anführen“,31.0,PER,0.9997194409370422,18.0,Andrea D’Atri
3630,Frauentreffen mit Andrea D’Atri in Barcelona: „Die Arbeiterinnen können ihre Klasse im Kampf gegen die Krise anführen“,44.0,LOC,0.9999668598175049,35.0,Barcelona
3631,Frankreich: Über 250 bekannte Persönlichkeiten unterstützen die Präsidentschafts­kandidatur von Anasse Kazib,10.0,LOC,0.9999469518661499,0.0,Frankreich
3631,Frankreich: Über 250 bekannte Persönlichkeiten unterstützen die Präsidentschafts­kandidatur von Anasse Kazib,108.0,PER,0.9999796748161316,96.0,Anasse Kazib
3632,Der Corona-Staat,16.0,LOC,0.9936022758483887,4.0,Corona-Staat
3633,Afghanistan: Flucht aus 20 Jahren imperialistischer Intervention,11.0,LOC,0.9998098015785217,0.0,Afghanistan
3634,"Françoise Vergès: „Ohne die Frauen, die die Welt putzen, kann nichts funktionieren“",16.0,PER,0.9999808073043823,0.0,Françoise Vergès
3635,Palästina-Solidarität: Was sind die Aufgaben der Bewegung in Deutschland?,10.0,MISC,0.9822347164154053,0.0,Palästina-
3635,Palästina-Solidarität: Was sind die Aufgaben der Bewegung in Deutschland?,21.0,ORG,0.9058159589767456,10.0,Solidarität
3635,Palästina-Solidarität: Was sind die Aufgaben der Bewegung in Deutschland?,72.0,LOC,0.9997696280479431,61.0,Deutschland
3636,Ein Jahr nach Hanau: Die Abrechnung mit dem rechten Terror steht noch aus,19.0,LOC,0.9999052882194519,14.0,Hanau
3640,"Wirtschaftshilfen, Hygiene-Demos und Streiks: Jetzt geht es darum, wer die Corona-Rechnung zahlt!",81.0,MISC,0.9998445510864258,75.0,Corona
3641,Werde aktiv bei KGK Campus!,26.0,ORG,0.9990482330322266,16.0,KGK Campus
3642,[Veranstaltung] Der Klassenkampf in Frankreich und der Aufbau einer revolutionären Partei,46.0,LOC,0.9999536275863647,36.0,Frankreich
3643,EM-Finale: Rassistische Übergriffe sind keine Einzelfälle im Fußball,5.0,MISC,0.9954782128334045,0.0,EM-Fi
3644,Kommunalwahlen in München: gibt es eine Repräsentation des migrantischen Münchens?,25.0,LOC,0.9999737739562988,18.0,München
3644,Kommunalwahlen in München: gibt es eine Repräsentation des migrantischen Münchens?,80.0,LOC,0.9999724626541138,73.0,München
3645,Europawahl 2019 in Deutschland: eine „Schicksalswahl“?,10.0,MISC,0.9974286556243896,0.0,Europawahl
3645,Europawahl 2019 in Deutschland: eine „Schicksalswahl“?,30.0,LOC,0.9996170997619629,19.0,Deutschland
3646,"Refugeeprotest in München: „Das Bleiberecht muss für alle gelten, sonst gilt es für niemanden!“",25.0,LOC,0.9999786615371704,18.0,München
3649,Rassistischer Mordversuch – Urteil: „Kein klares Zeichen gegen anti-Roma Rassismus“,72.0,MISC,0.9999013543128967,67.0,-Roma
3650,Hanau: Wie können wir den Opfern trotz Absage der Demo und Corona gerecht werden?,5.0,LOC,0.9999215006828308,0.0,Hanau
3651,"Von Black Lives Matter bis Gorillas: Rassismus, Kapitalismus und Befreiung II",14.0,MISC,0.996428370475769,4.0,Black Live
3651,"Von Black Lives Matter bis Gorillas: Rassismus, Kapitalismus und Befreiung II",20.0,MISC,0.998019814491272,16.0,Matt
3651,"Von Black Lives Matter bis Gorillas: Rassismus, Kapitalismus und Befreiung II",30.0,LOC,0.6542225480079651,27.0,Gor
3651,"Von Black Lives Matter bis Gorillas: Rassismus, Kapitalismus und Befreiung II",35.0,MISC,0.563250720500946,30.0,illas
3653,Gegen die Teilnahme von DGB und LINKEN an einer zionistischen Kriegskundgebung!,27.0,ORG,0.9999903440475464,24.0,DGB
3653,Gegen die Teilnahme von DGB und LINKEN an einer zionistischen Kriegskundgebung!,38.0,ORG,0.9965095520019531,32.0,LINKEN
3653,Gegen die Teilnahme von DGB und LINKEN an einer zionistischen Kriegskundgebung!,52.0,MISC,0.5777788758277893,48.0,zion
3656,Angriff auf linkes Lokal in Neukölln – Kein Fußbreit den Rechten!,36.0,LOC,0.9993368983268738,28.0,Neukölln
3659,Queere Unterdrückung ist in das Herz des Kapitalismus gebrannt,48.0,MISC,0.9740113019943237,41.0,Kapital
3660,Unabhängige Studie über Polizeigewalt – Jetzt! Schluss mit Seehofers Augenwischerei!,67.0,PER,0.9999094009399414,59.0,Seehofer
3661,Demonstration am 18.12.: Keine Abschiebung nach Sierra Leone!,60.0,LOC,0.9968788027763367,48.0,Sierra Leone
3663,#freedom4yildiz: Deutsche Justiz kriminalisiert kurdische Frauenrechtsaktivistin,15.0,MISC,0.8267437219619751,0.0,#freedom4yildiz
3663,#freedom4yildiz: Deutsche Justiz kriminalisiert kurdische Frauenrechtsaktivistin,25.0,MISC,0.9981549382209778,17.0,Deutsche
3663,#freedom4yildiz: Deutsche Justiz kriminalisiert kurdische Frauenrechtsaktivistin,52.0,MISC,0.9987201690673828,48.0,kurd
3665,"7 Artikel, die ihr im August 2019 auf KgK gelesen haben solltet!",41.0,ORG,0.9993392825126648,38.0,KgK
3666,Der Rechtsruck in der Migrations- und Asylpolitik des deutschen Imperialismus setzt sich fort,63.0,MISC,0.9999862909317017,54.0,deutschen
3667,Bayern-SPD verklagt Jugendliche nach Protestaktion,10.0,ORG,0.9999516010284424,0.0,Bayern-SPD
3669,Nach Hanau: Warum wir auf die Straße gehen müssen – und wie,10.0,LOC,0.999363362789154,5.0,Hanau
3670,Oranienplatz: Geflüchtete besetzen Baum für Bleiberecht und Offene Grenzen,12.0,LOC,0.9994852542877197,0.0,Oranienplatz
3670,Oranienplatz: Geflüchtete besetzen Baum für Bleiberecht und Offene Grenzen,74.0,MISC,0.879255473613739,60.0,Offene Grenzen
3671,Die Grünen: Der größte Etiketten­schwindel aller Zeiten,10.0,ORG,0.9999682307243347,4.0,Grünen
3672,IS-Rückkehrende: Die Radikalisierung ist ein deutsches Produkt,3.0,MISC,0.9998506307601929,0.0,IS-
3672,IS-Rückkehrende: Die Radikalisierung ist ein deutsches Produkt,53.0,MISC,0.9999942779541016,45.0,deutsche
3673,Edeka investiert in Feindschaft,5.0,ORG,0.9999062418937683,0.0,Edeka
3675,Die Nazi-Macher,8.0,MISC,0.9998100399971008,4.0,Nazi
3885,Neuer Flüchtlingspakt: Italien will Osteuropäer zahlen lassen,30.0,LOC,0.9986935257911682,23.0,Italien
3885,Neuer Flüchtlingspakt: Italien will Osteuropäer zahlen lassen,45.0,MISC,0.9981222748756409,36.0,Osteuropä
3886,Willkommensbehörde: Berlin gründet Landesamt für Einwanderung,26.0,LOC,0.9999744892120361,20.0,Berlin
3887,Ellwangen: Massenschlägerei in Asylheim führt zu Polizeieinsatz,9.0,LOC,0.9998902082443237,0.0,Ellwangen
3889,Zahl der Illegalen steigt: FPÖ kritisiert neue Regierung,30.0,ORG,0.9967372417449951,27.0,FPÖ
3890,Nordrhein-Westfalen verzeichnet neuen Ausländerrekord,19.0,LOC,0.9995567202568054,0.0,Nordrhein-Westfalen
3891,Italien läßt Migranten von Rettungsschiff Alan Kurdi an Land,7.0,LOC,0.9997369647026062,0.0,Italien
3891,Italien läßt Migranten von Rettungsschiff Alan Kurdi an Land,52.0,PER,0.8739803433418274,42.0,Alan Kurdi
3892,Geheimdienst warnt vor nigerianischer Mafia,31.0,MISC,0.9758517146110535,23.0,nigerian
3893,New York stellt Bezeichung „illegale Einwanderer“ unter Strafe,8.0,LOC,0.9998385906219482,0.0,New York
3895,Primadonna in der Opferrolle,10.0,PER,0.827109158039093,0.0,Primadonna
3898,Sicherer Hafen: Flüchtlingsorganisation lehnt libysches Angebot ab,50.0,MISC,0.9997240304946899,46.0,liby
3900,Ellwanger Gemeinderat für Fortbestand von Massenunterkunft,9.0,MISC,0.971107542514801,0.0,Ellwanger
3903,Ulrich Vosgerau: Flüchtlings-Abkommen mit Türkei existiert nicht,15.0,PER,0.9999785423278809,0.0,Ulrich Vosgerau
3903,Ulrich Vosgerau: Flüchtlings-Abkommen mit Türkei existiert nicht,48.0,LOC,0.9956942796707153,42.0,Türkei
3904,Ein Grieche mischt die Runde auf,8.0,MISC,0.9962401390075684,4.0,Grie
3907,Einwanderer in Bosnien: „Sie sind überall“,20.0,LOC,0.9980044960975647,15.0,Bosni
3908,Chinesischer Künstler rechnet mit Deutschen ab,6.0,MISC,0.9993456602096558,0.0,Chines
3908,Chinesischer Künstler rechnet mit Deutschen ab,43.0,MISC,0.9998194575309753,34.0,Deutschen
3909,Leipzig nimmt mehr Flüchtlinge auf,7.0,LOC,0.999640941619873,0.0,Leipzig
3911,Türkei schickt wieder Tausende Migranten Richtung Griechenland,6.0,LOC,0.9988399147987366,0.0,Türkei
3911,Türkei schickt wieder Tausende Migranten Richtung Griechenland,62.0,LOC,0.9997203946113586,50.0,Griechenland
3915,Merkel: Deutschland kann nicht nur seinen eigenen Wohlstand pflegen,6.0,PER,0.9992270469665527,0.0,Merkel
3915,Merkel: Deutschland kann nicht nur seinen eigenen Wohlstand pflegen,19.0,LOC,0.9999146461486816,8.0,Deutschland
3916,Corona-Regeln: AfD warnt vor „Ramadan-Extrawurst“,6.0,MISC,0.9979842901229858,0.0,Corona
3916,Corona-Regeln: AfD warnt vor „Ramadan-Extrawurst“,18.0,ORG,0.9998371601104736,15.0,AfD
3916,Corona-Regeln: AfD warnt vor „Ramadan-Extrawurst“,37.0,MISC,0.9996163845062256,30.0,Ramadan
3923,„Haltung“ Made in Germany,25.0,LOC,0.9991111159324646,18.0,Germany
3926,Generalbundesanwalt ermittelt im Fall Lübcke,44.0,PER,0.999897301197052,38.0,Lübcke
3927,Reul wirbt für Nennung der Täter-Nationalität,4.0,PER,0.9934958219528198,0.0,Reul
3929,Von Afrikanern gekapertes Schiff wird nach Malta gebracht,13.0,MISC,0.9990174770355225,4.0,Afrikaner
3929,Von Afrikanern gekapertes Schiff wird nach Malta gebracht,48.0,LOC,0.9998354911804199,43.0,Malta
3931,Deutsche wünschen sich wieder mehr Willkommenskultur,8.0,MISC,0.9999326467514038,0.0,Deutsche
3932,Aufnahme von Migranten: Kritik an Seehofer aus der Union,42.0,PER,0.9999290108680725,34.0,Seehofer
3933,Mehrheit der Jugendlichen sorgt sich um Debattenklima in Deutschland,68.0,LOC,0.9997733235359192,57.0,Deutschland
3935,Sarrazin rät SPD: Mehr Dänemark wagen,8.0,PER,0.9996352195739746,0.0,Sarrazin
3935,Sarrazin rät SPD: Mehr Dänemark wagen,16.0,ORG,0.9999662637710571,13.0,SPD
3935,Sarrazin rät SPD: Mehr Dänemark wagen,26.0,LOC,0.9967198967933655,23.0,Dän
3935,Sarrazin rät SPD: Mehr Dänemark wagen,31.0,LOC,0.997875452041626,27.0,mark
3937,Dröge: Integration von Flüchtlingen besser gelungen als absehbar,4.0,PER,0.9857423305511475,0.0,Drög
3938,„Sicherheitsrisiko Islam“: Ex-Polizist warnt vor „Gangster Jihad“,24.0,MISC,0.9975651502609253,19.0,Islam
3940,Corona-Krise: Italien schließt Häfen für Flüchtlingshilfsschiffe,12.0,MISC,0.9864656925201416,0.0,Corona-Krise
3940,Corona-Krise: Italien schließt Häfen für Flüchtlingshilfsschiffe,21.0,LOC,0.9999196529388428,14.0,Italien
3941,"Babis: Wir entscheiden, wer ins Land kommt",5.0,PER,0.9999448657035828,0.0,Babis
3942,Hunderttausende Illegale legalisieren: Italienische Ministerin verteidigt Vorstoß,46.0,MISC,0.9897323250770569,39.0,Italien
3945,Kritik an „Muslimisierung“: SPD-Politiker tritt aus Partei aus,32.0,MISC,0.9955193400382996,28.0,SPD-
3946,Grünen-Chefin kritisiert Regierung wegen Verhaftung von Sea-Watch-Kapitänin,7.0,MISC,0.9910618662834167,0.0,Grünen-
3947,Jeder zweite Hartz-IV-Empfänger hat Einwanderungshintergrund,21.0,MISC,0.9974867701530457,13.0,Hartz-IV
3948,Afghanischer Flüchtling soll Brandanschlag auf FPÖ verübt haben,6.0,MISC,0.9999086856842041,0.0,Afghan
3948,Afghanischer Flüchtling soll Brandanschlag auf FPÖ verübt haben,50.0,ORG,0.9899778366088867,47.0,FPÖ
3952,Der Migrations-Feldzug des Recep Tayyib Erdogan,47.0,PER,0.9999426603317261,27.0,Recep Tayyib Erdogan
3957,"„Hey, EU!“ – Erdogan droht Europa mit 3,6 Millionen Flüchtlingen",8.0,ORG,0.5376115441322327,6.0,EU
3957,"„Hey, EU!“ – Erdogan droht Europa mit 3,6 Millionen Flüchtlingen",20.0,PER,0.9996435642242432,13.0,Erdogan
3957,"„Hey, EU!“ – Erdogan droht Europa mit 3,6 Millionen Flüchtlingen",33.0,LOC,0.9989579916000366,27.0,Europa
3959,Hoher Ausländeranteil in deutschen Gefängissen,34.0,MISC,0.9999727010726929,25.0,deutschen
3960,Ungarn-Botschafter verteidigt Grenzschließung von 2015,7.0,MISC,0.956606924533844,0.0,Ungarn-
