id,title,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
2773, [START] Jean Asselborn [END] : Europa ist Sebastian Kurz auf den Leim gegangen,14.0,PER,0.9999927282333374,0.0,Jean Asselborn,Jean Asselborn,de,-0.08762937039136887,Q58200
2773,Jean Asselborn:  [START] Europa [END]  ist Sebastian Kurz auf den Leim gegangen,22.0,LOC,0.9998131394386292,16.0,Europa,Europa,de,-0.1351911723613739,Q46
2773,Jean Asselborn: Europa ist  [START] Sebastian Kurz [END]  auf den Leim gegangen,41.0,PER,0.9999811053276062,27.0,Sebastian Kurz,Sebastian Kurz,de,-0.08424923568964005,Q2262885
2774, [START] Russland [END] : Im Fadenkreuz von Putins Propaganda-Trollen,8.0,LOC,0.9997780919075012,0.0,Russland,Russland,de,-0.14180271327495575,Q159
2774,Russland: Im Fadenkreuz von  [START] Putin [END] s Propaganda-Trollen,33.0,PER,0.99958997964859,28.0,Putin,Wladimir Wladimirowitsch Putin,de,-0.07276492565870285,Q7747
2775," [START] Paris [END] : Tausende bejubeln Eric Zemmour, andere werden handgreiflich",5.0,LOC,0.9999439716339112,0.0,Paris,Paris,de,-0.1122216209769249,Q90
2775,"Paris: Tausende bejubeln  [START] Eric Zemmour [END] , andere werden handgreiflich",37.0,PER,0.9999167323112488,25.0,Eric Zemmour,Éric Zemmour,de,-0.13360953330993652,Q288477
2776, [START] Michael Roth [END] : Die Türkei muss unser Partner sein,12.0,PER,0.9999808073043824,0.0,Michael Roth,Michael Roth (Politiker),de,-0.40744009613990784,Q1929074
2776,Michael Roth: Die  [START] Türkei [END]  muss unser Partner sein,24.0,LOC,0.9994519352912904,18.0,Türkei,Türkei,de,-0.17899839580059052,Q43
2777,Evakuierung aus  [START] Afghanistan [END] : Warum es viele Afghanen nach Hamburg zieht,27.0,LOC,0.9999668598175048,16.0,Afghanistan,Afghanistan,de,-0.10733851790428162,Q889
2777,Evakuierung aus Afghanistan: Warum es viele  [START] Afghan [END] en nach Hamburg zieht,50.0,MISC,0.9998716115951538,44.0,Afghan,Afghanistan,de,-0.2207881212234497,Q889
2777,Evakuierung aus Afghanistan: Warum es viele Afghanen nach  [START] Hamburg [END]  zieht,65.0,LOC,0.9999624490737916,58.0,Hamburg,Hamburg,de,-0.11508724093437195,Q1055
2778, [START] UNHCR [END]  zu Moria: „Diese Bereitschaft für zusätzliche Aufnahmen nutzen“,5.0,ORG,0.9999818801879884,0.0,UNHCR,Hoher Flüchtlingskommissar der Vereinten Nationen,de,-0.05946517735719681,Q132551
2778,UNHCR zu  [START] Moria [END] : „Diese Bereitschaft für zusätzliche Aufnahmen nutzen“,14.0,LOC,0.9998538494110109,9.0,Moria,Moria,de,-0.17291364073753357,Q258157
2779, [START] Österreich [END] : Kanzler Sebastian Kurz entsetzt über „Ratten-Gedicht“ der FPÖ,10.0,LOC,0.9994319081306458,0.0,Österreich,Österreich,de,-0.09704013913869858,Q40
2779,Österreich: Kanzler  [START] Sebastian Kurz [END]  entsetzt über „Ratten-Gedicht“ der FPÖ,34.0,PER,0.9999853372573853,20.0,Sebastian Kurz,Sebastian Kurz,de,-0.08289536833763123,Q2262885
2779,Österreich: Kanzler Sebastian Kurz entsetzt über „Ratten-Gedicht“ der  [START] FPÖ [END] ,73.0,ORG,0.9812051653862,70.0,FPÖ,Freiheitliche Partei Österreichs,de,-0.08146793395280838,Q131692
2781,Flüchtlinge: Hilfsorganisationen demonstrieren mit Aktion vor  [START] Reichstag [END] ,71.0,LOC,0.9959332942962646,62.0,Reichstag,Reichstag (Weimarer Republik),de,-0.10471820086240768,Q637829
2782,Rechnungs [START] hof [END] : Integrationskurse starten spät und sind schlecht besucht,12.0,ORG,0.5642046332359314,9.0,hof,Rechnungshof des Deutschen Reiches,de,-0.6206098198890686,Q2135299
2783, [START] Donald Trump [END]  verzichtet vorerst auf Strafzölle gegen Mexiko,12.0,PER,0.9998104572296144,0.0,Donald Trump,Donald Trump,de,-0.08600334823131561,Q22686
2783,Donald Trump verzichtet vorerst auf Strafzölle gegen  [START] Mexiko [END] ,59.0,LOC,0.9987806677818298,53.0,Mexiko,Mexiko,de,-0.08945414423942566,Q96
2784, [START] UNHCR [END]  fordert Rückführung von Bootsflüchtlingen nach Libyen zu beenden,5.0,ORG,0.9999821186065674,0.0,UNHCR,Hoher Flüchtlingskommissar der Vereinten Nationen,de,-0.06201525032520294,Q132551
2784,UNHCR fordert Rückführung von Bootsflüchtlingen nach  [START] Libyen [END]  zu beenden,59.0,LOC,0.999801516532898,53.0,Libyen,Libyen,de,-0.09705707430839539,Q1016
2785, [START] SPD [END]  erhöht Druck auf Seehofer zur Aufnahme von Flüchtlingen aus Moria,3.0,ORG,0.999963641166687,0.0,SPD,Sozialdemokratische Partei Deutschlands,de,-0.15687872469425201,Q49768
2785,SPD erhöht Druck auf  [START] Seehofer [END]  zur Aufnahme von Flüchtlingen aus Moria,29.0,PER,0.9999303817749025,21.0,Seehofer,Horst Seehofer,de,-0.298851877450943,Q44612
2785,SPD erhöht Druck auf Seehofer zur Aufnahme von Flüchtlingen aus  [START] Moria [END] ,69.0,LOC,0.9999285936355592,64.0,Moria,Moria,de,-0.14713117480278015,Q258157
2786,Zurückweisungen von Migranten: Kritik an  [START] Polen [END]  – „Nein zu menschenunwürdigen Pushbacks“,46.0,LOC,0.9997556805610656,41.0,Polen,Polen,de,-0.14972250163555145,Q36
2787," [START] Jack the Ripp [END] er: Der Bauch war aufgeschlitzt, daneben lagen die Eingeweide",13.0,PER,0.9310138821601868,0.0,Jack the Ripp,Jack (Begriffsklärung),de,-0.9964885115623474,Q224322
2787,"Jack the Ripp [START] er [END] : Der Bauch war aufgeschlitzt, daneben lagen die Eingeweide",15.0,MISC,0.8321309685707092,13.0,er,Jack,de,-1.0150717496871948,Q1159009
2788, [START] Bakery Jatta [END] : Ermittlungen im Fall des geflüchteten HSV-Stürmers,12.0,ORG,0.9182285070419312,0.0,Bakery Jatta,Bakery Jatta,de,-0.09946993738412857,Q24577799
2788,Bakery Jatta: Ermittlungen im Fall des geflüchteten  [START] HSV- [END] Stürmers,56.0,MISC,0.9953622221946716,52.0,HSV-,Hamburger SV,de,-0.1021898165345192,Q51974
2789,Datendiebstahl: Für Hacker sind  [START] AfD- [END] Politiker schlichtweg zu langweilig,36.0,MISC,0.9952766299247742,32.0,AfD-,Alternative für Deutschland,de,-0.09364402294158936,Q6721203
2790,Migration:  [START] EU [END] -Staatsbürgerschaften an die Meistbietenden verkaufen – warum nicht?,13.0,MISC,0.9996970891952516,11.0,EU,Europäische Union,de,-0.13942860066890717,Q458
2791,Ex- [START] BND- [END] Chef: Unsere Sicherheit darf kein „Igitt“- Thema werden,7.0,MISC,0.942558765411377,3.0,BND-,Bundesnachrichtendienst,de,-0.07546789944171906,Q272969
2792,„Open Arms“ vor  [START] Lampedusa [END] : Sechs Länder wollen Migranten aufnehmen – darunter Deutschland,25.0,LOC,0.9999744296073914,16.0,Lampedusa,Lampedusa,de,-0.08052399009466171,Q107338
2792,„Open Arms“ vor Lampedusa: Sechs Länder wollen Migranten aufnehmen – darunter  [START] Deutschland [END] ,89.0,LOC,0.9996905326843262,78.0,Deutschland,Deutschland,de,-0.09898737818002701,Q183
2793, [START] BAMF [END] : Gerichte beschäftigen sich mit 200.000 Asylverfahren von 2015,4.0,ORG,0.9999791383743286,0.0,BAMF,Bundesamt für Migration und Flüchtlinge,de,-0.09716591238975525,Q1005470
2794, [START] AfD [END]  und Hanau: Im Zweifel soll wieder Merkel Schuld haben,3.0,ORG,0.9999374747276306,0.0,AfD,Alternative für Deutschland,de,-0.08888451009988785,Q6721203
2794,AfD und  [START] Hanau [END] : Im Zweifel soll wieder Merkel Schuld haben,13.0,LOC,0.9945107698440552,8.0,Hanau,Hanau,de,-0.13065001368522644,Q3802
2794,AfD und Hanau: Im Zweifel soll wieder  [START] Merkel [END]  Schuld haben,44.0,PER,0.9998002648353576,38.0,Merkel,Angela Merkel,de,-0.07487423717975616,Q567
2795,Präsidentschaftswahlen: Nun beginnt der Showdown der  [START] französisch [END] en Rechten,64.0,MISC,0.999886393547058,53.0,französisch,Frankreich,de,-0.13256925344467163,Q142
2796, [START] Corona [END] : Bei Maischberger ruft Laschet zum Regelbruch auf,6.0,ORG,0.9994341731071472,0.0,Corona,Corona (Stephana),de,-0.7807505130767822,Q16666017
2796,Corona: Bei  [START] Maischberger [END]  ruft Laschet zum Regelbruch auf,24.0,PER,0.7975020408630371,12.0,Maischberger,Maischberger,de,-0.338576078414917,Q1544616
2796,Corona: Bei Maischberger ruft  [START] Laschet [END]  zum Regelbruch auf,37.0,PER,0.999853491783142,30.0,Laschet,Laschet,de,-0.3171864151954651,Q1806520
2797,Steinzeit: Einwanderer aus  [START] Sibirien [END]  leben noch heute in Nordamerika,35.0,LOC,0.9971274733543396,27.0,Sibirien,Sibirien,de,-0.08824393153190613,Q5428
2797,Steinzeit: Einwanderer aus Sibirien leben noch heute in  [START] Nordamerika [END] ,67.0,LOC,0.9999563694000244,56.0,Nordamerika,Nordamerika,de,-0.09162135422229767,Q49
2798,Warntag 2020 in  [START] Deutschland [END] : Regierung stuft Probealarm als Fehlschlag ein,27.0,LOC,0.9994680285453796,16.0,Deutschland,Deutschland,de,-0.11059654504060745,Q183
2799, [START] SPD [END] : Die neue Taktik bei den Migranten von Moria,3.0,ORG,0.999981164932251,0.0,SPD,Sozialdemokratische Partei Deutschlands,de,-0.14055417478084564,Q49768
2799,SPD: Die neue Taktik bei den Migranten von  [START] Moria [END] ,48.0,LOC,0.9996795058250428,43.0,Moria,Moria,de,-0.13816317915916443,Q258157
2800,"„ [START] Dunja Hayali [END] “: Rackete gibt simple Antworten, Hayali hakt nicht nach",13.0,MISC,0.9980205297470092,1.0,Dunja Hayali,Dunja Hayali,de,-0.13799619674682617,Q1265849
2800,"„Dunja Hayali“: Rackete gibt simple Antworten,  [START] Hayali [END]  hakt nicht nach",53.0,PER,0.999258518218994,47.0,Hayali,Hayali,de,-0.570094645023346,Q5687519
2802, [START] Polen [END] : An der Grenze zu Belarus scheitert die Migrationspolitik der EU,5.0,LOC,0.99946528673172,0.0,Polen,Polen,de,-0.09833424538373947,Q36
2802,Polen: An der Grenze zu  [START] Belarus [END]  scheitert die Migrationspolitik der EU,31.0,LOC,0.9976176619529724,24.0,Belarus,Weißrussland,de,-0.0785321295261383,Q184
2802,Polen: An der Grenze zu Belarus scheitert die Migrationspolitik der  [START] EU [END] ,70.0,ORG,0.9980531930923462,68.0,EU,Europäische Union,de,-0.1405910849571228,Q458
2803, [START] Viktor Orban [END] : Befürchte Wahleinmischung von „internationaler Linke“,12.0,PER,0.9999658465385436,0.0,Viktor Orban,Viktor Orbán,de,-0.10012692213058472,Q57641
2804," [START] Charles M [END] . Huber: „Die CDU lässt Rassismus zu, das kann ich nicht weiter hinnehmen“",9.0,PER,0.9999939799308776,0.0,Charles M,Charles M. Huber,de,-0.172847718000412,Q71508
2804,"Charles M.  [START] Huber [END] : „Die CDU lässt Rassismus zu, das kann ich nicht weiter hinnehmen“",16.0,PER,0.9999927282333374,11.0,Huber,Charles M. Huber,de,-0.190541610121727,Q71508
2804,"Charles M. Huber: „Die  [START] CDU [END]  lässt Rassismus zu, das kann ich nicht weiter hinnehmen“",26.0,ORG,0.9999805688858032,23.0,CDU,Christlich Demokratische Union Deutschlands,de,-0.08843959867954254,Q49762
2805, [START] Corona [END] : „Bild vom Fremden als Risiko ist ein rassistischer Kurzschluss“,6.0,PER,0.9998630285263062,0.0,Corona,Corona (Band),de,-0.6427192091941833,Q282784
2806, [START] Moria [END]  Migranten: Merkel bremst Erwartungen bei Aufnahme – „Brauche Gesamtpaket“,5.0,MISC,0.6737499237060547,0.0,Moria,Moria,de,-0.12468250095844269,Q258157
2806,Moria Migranten:  [START] Merkel [END]  bremst Erwartungen bei Aufnahme – „Brauche Gesamtpaket“,23.0,PER,0.9999048709869384,17.0,Merkel,Angela Merkel,de,-0.08258676528930664,Q567
2807, [START] Belarus [END]  droht im Falle neuer EU-Sanktionen: „Und wenn wir das Gas abstellen?“,7.0,LOC,0.9996201992034912,0.0,Belarus,Weißrussland,de,-0.07533642649650574,Q184
2807,Belarus droht im Falle neuer  [START] EU- [END] Sanktionen: „Und wenn wir das Gas abstellen?“,32.0,MISC,0.9998586177825928,29.0,EU-,Europäische Union,de,-0.1173885241150856,Q458
2808, [START] Guatemala [END] : Sie hörten Schreie und Klopfen - Polizisten befreien 126 Migranten aus Container,9.0,LOC,0.999957799911499,0.0,Guatemala,Guatemala,de,-0.09171117842197418,Q774
2809, [START] NRW- [END] Polizisten haben rechtsextreme Inhalte in Chats geteilt,4.0,MISC,0.998255729675293,0.0,NRW-,Nordrhein-Westfalen,de,-0.10209280252456665,Q1198
2810, [START] Ärmelkanal [END] : „Legale Migrationswege“ vor EU-Beratungen über Flüchtlingskrise gefordert,10.0,LOC,0.9998769760131836,0.0,Ärmelkanal,Ärmelkanal,de,-0.07153774797916412,Q34640
2810,Ärmelkanal: „Legale Migrationswege“ vor  [START] EU- [END] Beratungen über Flüchtlingskrise gefordert,43.0,MISC,0.8798410296440125,40.0,EU-,Europäische Union,de,-0.11680235713720322,Q458
2811, [START] Angela Merkel [END]  wirbt für menschliche Migrationspolitik,13.0,PER,0.9994821548461914,0.0,Angela Merkel,Angela Merkel,de,-0.08262825012207031,Q567
2813, [START] Wirtschaftsnobel [END] preis: Ausgezeichnete empirische Arbeitsmarktforschung,16.0,MISC,0.9588229656219482,0.0,Wirtschaftsnobel,Alfred-Nobel-Gedächtnispreis für Wirtschaftswissenschaften,de,-0.06632193922996521,Q47170
2814,Forderung nach Aufklärung der  [START] NSU- [END] Morde soll ins Grünen-Programm,34.0,MISC,0.9999604225158693,30.0,NSU-,Nationalsozialistischer Untergrund,de,-0.10125992447137833,Q29325
2814,Forderung nach Aufklärung der NSU-Morde soll ins  [START] Grünen- [END] Programm,56.0,MISC,0.9946050047874452,49.0,Grünen-,Bündnis 90/Die Grünen,de,-0.09101878106594086,Q49766
2815,"Mordfall  [START] Walter Lübcke [END] : Stephan Ernst verurteilt, Opferfamilie enttäuscht",22.0,PER,0.9999402761459352,9.0,Walter Lübcke,Walter Lübcke,de,-0.10113003104925156,Q2545434
2815,"Mordfall Walter Lübcke:  [START] Stephan Ernst [END]  verurteilt, Opferfamilie enttäuscht",37.0,PER,0.9999893307685852,24.0,Stephan Ernst,Stephan Ernst,de,-0.11136362701654434,Q64828141
2816, [START] Leipziger Buchmesse [END] : Preis für Lutz Seilers „Stern 111“,19.0,MISC,0.99124675989151,0.0,Leipziger Buchmesse,Leipziger Buchmesse,de,-0.07397705316543579,Q571730
2816,Leipziger Buchmesse: Preis für  [START] Lutz Seiler [END] s „Stern 111“,42.0,PER,0.9999906420707704,31.0,Lutz Seiler,Lutz Seiler,de,-0.08397368341684341,Q1477082
2816,Leipziger Buchmesse: Preis für Lutz Seilers „ [START] Stern 111 [END] “,54.0,MISC,0.9988123774528505,45.0,Stern 111,Stern (Zeitschrift),de,-0.2918469309806824,Q158322
2817, [START] Josef Schuster [END]  nennt AfD-Äußerungen „Katalysator für Antisemitismus“,14.0,PER,0.9999906420707704,0.0,Josef Schuster,Josef Schuster (Politiker),de,-0.20322288572788239,Q15445744
2817,Josef Schuster nennt  [START] AfD- [END] Äußerungen „Katalysator für Antisemitismus“,25.0,MISC,0.9998924136161804,21.0,AfD-,Alternative für Deutschland,de,-0.08898112177848816,Q6721203
2818,Im Weißen Haus holt  [START] von der Leyen [END]  sich Bidens Unterstützung in der Belarus-Krise,33.0,PER,0.999940037727356,20.0,von der Leyen,Von der Leyen (Seidenweberfamilie),de,-0.18419523537158966,Q2533259
2818,Im Weißen Haus holt von der Leyen sich  [START] Bidens [END]  Unterstützung in der Belarus-Krise,45.0,PER,0.7507110834121704,39.0,Bidens,Biden,de,-0.7571300268173218,Q421211
2818,Im Weißen Haus holt von der Leyen sich Bidens Unterstützung in der  [START] Belarus- [END] Krise,75.0,MISC,0.9962806701660156,67.0,Belarus-,Weißrussland,de,-0.0703710988163948,Q184
2819, [START] Donald Trump [END]  verhängt wegen illegaler Migration Strafzölle gegen Mexiko,12.0,PER,0.9997484087944032,0.0,Donald Trump,Donald Trump,de,-0.08638440072536469,Q22686
2819,Donald Trump verhängt wegen illegaler Migration Strafzölle gegen  [START] Mexiko [END] ,71.0,LOC,0.9986785054206848,65.0,Mexiko,Mexiko,de,-0.09086652845144272,Q96
2820, [START] Moria- [END] Krise: Grüne wollen „Koalition der Willigen“ von Merkel,6.0,MISC,0.9948922991752625,0.0,Moria-,Moria,de,-0.4355141222476959,Q258157
2820,Moria-Krise:  [START] Grüne [END]  wollen „Koalition der Willigen“ von Merkel,18.0,ORG,0.9837977886199952,13.0,Grüne,Bündnis 90/Die Grünen,de,-0.08146350085735321,Q49766
2820,Moria-Krise: Grüne wollen „Koalition der Willigen“ von  [START] Merkel [END] ,61.0,PER,0.9989970326423644,55.0,Merkel,Angela Merkel,de,-0.07486486434936523,Q567
2821,Migration in die  [START] EU [END] : In den aktuellen Asyl-Statistiken fehlen derzeit mehr als 2000 Personen,19.0,LOC,0.9996052384376526,17.0,EU,Europäische Union,de,-0.14791522920131683,Q458
2822, [START] Belarus [END] : Olaf Scholz nennt Lukaschenko „ganz schlimmen Diktator“,7.0,LOC,0.999800741672516,0.0,Belarus,Weißrussland,de,-0.22648824751377106,Q184
2822,Belarus:  [START] Olaf Scholz [END]  nennt Lukaschenko „ganz schlimmen Diktator“,20.0,PER,0.999971866607666,9.0,Olaf Scholz,Olaf Scholz,de,-0.09311403334140778,Q61053
2822,Belarus: Olaf Scholz nennt  [START] Lukaschenko [END]  „ganz schlimmen Diktator“,38.0,PER,0.9999284744262696,27.0,Lukaschenko,Aljaksandr Lukaschenka,de,-0.1199069395661354,Q2866
2823," [START] Belarus [END] : Migranten verharren an Grenze – „Bleiben, bis wir in die EU dürfen“",7.0,LOC,0.999875783920288,0.0,Belarus,Weißrussland,de,-0.08479198068380356,Q184
2823,"Belarus: Migranten verharren an Grenze – „Bleiben, bis wir in die  [START] EU [END]  dürfen“",68.0,LOC,0.9856857061386108,66.0,EU,Europäische Union,de,-0.14546513557434082,Q458
2825, [START] Stefan Aust [END] : „Niemand hat etwas gegen konkrete humanitäre Hilfe für diese Menschen“,11.0,PER,0.9999921917915344,0.0,Stefan Aust,Stefan Aust,de,-0.08890087902545929,Q66981
2826,Flucht vor dem  [START] Holocaust [END] : China als gelobtes Land für Europäer,24.0,MISC,0.9855302572250366,15.0,Holocaust,Holocaust,de,-0.09319786727428436,Q2763
2826,Flucht vor dem Holocaust:  [START] China [END]  als gelobtes Land für Europäer,31.0,LOC,0.9998399019241332,26.0,China,China,de,-0.2391185313463211,Q29520
2826,Flucht vor dem Holocaust: China als gelobtes Land für  [START] Europä [END] er,60.0,MISC,0.999934196472168,54.0,Europä,Europa,de,-0.15639817714691162,Q46
2827, [START] Italien [END]  setzt Rettungsschiff „Alan Kurdi“ erneut fest,7.0,LOC,0.999735414981842,0.0,Italien,Italien,de,-0.09978257119655609,Q38
2827,Italien setzt Rettungsschiff „ [START] Alan Kurdi [END] “ erneut fest,40.0,PER,0.9439916610717772,30.0,Alan Kurdi,Alan Kurdi,de,-0.16755276918411255,Q20900441
2828, [START] Belarus [END] : Putin setzt auf Gespräch zwischen Merkel und Lukaschenko,7.0,LOC,0.9998480081558228,0.0,Belarus,Weißrussland,de,-0.08395985513925552,Q184
2828,Belarus:  [START] Putin [END]  setzt auf Gespräch zwischen Merkel und Lukaschenko,14.0,PER,0.9999457597732544,9.0,Putin,Wladimir Wladimirowitsch Putin,de,-0.06919515132904053,Q7747
2828,Belarus: Putin setzt auf Gespräch zwischen  [START] Merkel [END]  und Lukaschenko,49.0,PER,0.9991092085838318,43.0,Merkel,Angela Merkel,de,-0.07467012107372284,Q567
2828,Belarus: Putin setzt auf Gespräch zwischen Merkel und  [START] Lukaschenko [END] ,65.0,PER,0.999742031097412,54.0,Lukaschenko,Aljaksandr Lukaschenka,de,-0.12971025705337524,Q2866
2829,Flüchtlingsbehörde: Zwei Rechtsextremisten beim  [START] BAMF [END]  enttarnt,52.0,ORG,0.9999282956123352,48.0,BAMF,Bundesamt für Migration und Flüchtlinge,de,-0.0576266385614872,Q1005470
2830,Heimgekehrte  [START] Irak [END] er werfen polnischer und belarussischer Polizei Folter vor,17.0,MISC,0.9999551773071288,13.0,Irak,Irak,de,-0.09498567879199982,Q796
2830,Heimgekehrte Iraker werfen  [START] polni [END] scher und belarussischer Polizei Folter vor,32.0,MISC,0.9999754428863524,27.0,polni,Polnische Exilarmee,de,-0.7226740121841431,Q30080310
2830,Heimgekehrte Iraker werfen polnischer und  [START] belarus [END] sischer Polizei Folter vor,49.0,MISC,0.9999516606330872,42.0,belarus,Weißrussland,de,-0.15131686627864838,Q184
2831, [START] Berlin A100 [END] : Islamistisch motivierte Tat – Was wir über den Täter wissen,11.0,LOC,0.9956393241882324,0.0,Berlin A100,Liste der Straßen und Plätze in Berlin-Friedrichshain,de,-0.5835117697715759,Q1852403
2832, [START] Leipzig [END] : Schafsköpfe vor Büro von Linken-Politikerin,7.0,LOC,0.9999778270721436,0.0,Leipzig,Leipzig,de,-0.11734451353549957,Q2079
2833,Fast 10.000 illegale Einreisen aus  [START] Belarus [END]  nach Deutschland,42.0,LOC,0.9999417066574096,35.0,Belarus,Weißrussland,de,-0.07990222424268723,Q184
2833,Fast 10.000 illegale Einreisen aus Belarus nach  [START] Deutschland [END] ,59.0,LOC,0.9999158382415771,48.0,Deutschland,Deutschland,de,-0.10724158585071564,Q183
2834, [START] Bundesregierung [END]  bereitet mögliche Abschiebungen nach Syrien vor,15.0,ORG,0.999434530735016,0.0,Bundesregierung,Bundesregierung (Deutschland),de,-0.12385581433773041,Q313827
2834,Bundesregierung bereitet mögliche Abschiebungen nach  [START] Syrien [END]  vor,59.0,LOC,0.9997366070747375,53.0,Syrien,Syrien,de,-0.11547936499118805,Q858
2835, [START] Venezuela [END] : Flüchtlinge sind wegen Corona für Maduro „Bio-Terroristen“,9.0,LOC,0.999835729598999,0.0,Venezuela,Venezuela,de,-0.09250006079673767,Q717
2835,Venezuela: Flüchtlinge sind wegen Corona für  [START] Maduro [END]  „Bio-Terroristen“,51.0,PER,0.9998329877853394,45.0,Maduro,Nicolás Maduro,de,-0.062106307595968246,Q58132
2836,"Migration, Klima, Corona: Was wir von  [START] China [END] s politischer Strategie lernen können",43.0,LOC,0.9994884729385376,38.0,China,China,de,-0.12038491666316986,Q29520
2837, [START] Moria-K [END] rise: Claudia Roth bescheinigt Horst Seehofer „Totalversagen“,7.0,MISC,0.9987674355506896,0.0,Moria-K,Liste der Bewohner Entenhausens,de,-0.5602615475654602,Q42897
2837,Moria-Krise:  [START] Claudia Roth [END]  bescheinigt Horst Seehofer „Totalversagen“,25.0,PER,0.9998325109481812,13.0,Claudia Roth,Claudia Roth,de,-0.08955751359462738,Q75791
2837,Moria-Krise: Claudia Roth bescheinigt  [START] Horst Seehofer [END]  „Totalversagen“,52.0,PER,0.9999866485595704,38.0,Horst Seehofer,Horst Seehofer,de,-0.07911382615566254,Q44612
2838,Polizei: Demozüge für Flüchtlingshilfe und von Linksextremisten ziehen durch  [START] Hamburg [END] ,84.0,LOC,0.999931573867798,77.0,Hamburg,Hamburg,de,-0.10434358566999435,Q1055
2840, [START] Seehofer [END]  zur Flüchtlingsroute: „Schließung der Grenze ist von niemandem beabsichtigt“,8.0,PER,0.9999078512191772,0.0,Seehofer,Horst Seehofer,de,-0.4457211196422577,Q44612
2841, [START] Brüssel [END] er Diplomat: „Der EU-Einsatz in Libyen wäre hochgefährlich“,7.0,MISC,0.9999361038208008,0.0,Brüssel,Brüssel,de,-0.08218131959438324,Q9005
2841,Brüsseler Diplomat: „Der  [START] EU [END] -Einsatz in Libyen wäre hochgefährlich“,27.0,MISC,0.9999231100082396,25.0,EU,Europäische Union,de,-0.1335328221321106,Q458
2841,Brüsseler Diplomat: „Der EU-Einsatz in  [START] Libyen [END]  wäre hochgefährlich“,45.0,LOC,0.999807357788086,39.0,Libyen,Libyen,de,-0.1084136962890625,Q1016
2842,Hunderte Migranten pro Tag:  [START] Italien [END]  dringt auf EU-Sondertreffen zur Umverteilung von Migranten,35.0,LOC,0.9993661046028136,28.0,Italien,Italien,de,-0.09349231421947479,Q38
2842,Hunderte Migranten pro Tag: Italien dringt auf  [START] EU- [END] Sondertreffen zur Umverteilung von Migranten,50.0,MISC,0.9998162388801576,47.0,EU-,Europäische Union,de,-0.1233624741435051,Q458
2843, [START] Lübcke-Prozes [END] s: Ernst lässt sich ein verblüffendes Geständnis entlocken,13.0,MISC,0.9982927441596984,0.0,Lübcke-Prozes,Ernst Lübcke,de,-1.3657759428024292,Q15432658
2843,Lübcke-Prozess:  [START] Ernst [END]  lässt sich ein verblüffendes Geständnis entlocken,21.0,PER,0.9998959302902222,16.0,Ernst,Ernst Lübcke,de,-0.2672280967235565,Q15432658
2844,Fehleinschätzung zu  [START] Afghanistan [END] : Jetzt kommt Maas in Erklärungsnot,31.0,LOC,0.9999282360076904,20.0,Afghanistan,Afghanistan,de,-0.10609255731105804,Q889
2844,Fehleinschätzung zu Afghanistan: Jetzt kommt  [START] Maas [END]  in Erklärungsnot,49.0,PER,0.999958038330078,45.0,Maas,Paul Maas,de,-0.5796219706535339,Q2061084
2845, [START] Italien [END]  will Migranten von „Open Arms“ nach Spanien bringen,7.0,LOC,0.9997557997703552,0.0,Italien,Italien,de,-0.10852916538715363,Q38
2845,Italien will Migranten von „Open Arms“ nach  [START] Spanien [END]  bringen,51.0,LOC,0.9998817443847656,44.0,Spanien,Spanien,de,-0.11128396540880203,Q29
2846, [START] Berlin Ku'damm [END] : Wieder illegales Rennen? Mutter und Kind schwer verletzt,14.0,LOC,0.9998369216918944,0.0,Berlin Ku'damm,Kurfürstendamm,de,-0.2743588984012604,Q160272
2848, [START] Hamburg [END] : Aktivisten fordern Evakuierung von Flüchtlingslagern – Polizei greift mehrmals ein,7.0,LOC,0.999987244606018,0.0,Hamburg,Hamburg,de,-0.09791585057973862,Q1055
2849, [START] Liverpool [END] : Angreifer war laut Berichten abgelehnter Asylbewerber,9.0,LOC,0.9999512434005736,0.0,Liverpool,Liverpool,de,-0.11642898619174957,Q24826
2850," [START] Belarus [END] , Presse: „Dürfen wir einen Unterschied zwischen Migranten machen?“",7.0,LOC,0.999815046787262,0.0,Belarus,Weißrussland,de,-0.08540076017379761,Q184
2851,Befugnisse von Nachrichtendiensten: Streit zwischen  [START] Union [END]  und SPD,57.0,ORG,0.9999657869338988,52.0,Union,Unionsparteien,de,-0.41205066442489624,Q708725
2851,Befugnisse von Nachrichtendiensten: Streit zwischen Union und  [START] SPD [END] ,65.0,ORG,0.999987006187439,62.0,SPD,Sozialdemokratische Partei Deutschlands,de,-0.15615403652191162,Q49768
2852,Bis zu 1000 Migranten sollen täglich in  [START] Belarus [END]  ankommen,47.0,LOC,0.9998733997344972,40.0,Belarus,Weißrussland,de,-0.07843413203954697,Q184
2853, [START] Polen [END] : Migranten versuchen Grenzdurchbruch nahe dem Dorf Usnarz Gorny,5.0,LOC,0.9997231364250184,0.0,Polen,Polen,de,-0.09882990270853043,Q36
2853,Polen: Migranten versuchen Grenzdurchbruch nahe dem Dorf  [START] Usnarz Gorny [END] ,69.0,LOC,0.9995196461677552,57.0,Usnarz Gorny,Usnarz Gorny,en,-0.35748404264450073,Q5755923
